game_id;result;moves;board
13356;white_win;10-14,23-19,14-18,22x15,11x18,21-17,8-11,17-13,9-14,26-23,4-8,24-20,6-10,28-24,14-17,23x14,17-21,31-26,10x17,25-22,2-6,22-18,5-9,26-23,17-22,18-15,11x18,23x14x5,7-10,32-28,10-14,13-9,6x13,19-15,14-18,24-19,3-7,27-24,13-17,20-16,7-10,15x6,1x10,5-1,10-14,1-6,22-26,30x23,18x27,6-10,27-31,10-15,31-27,24-20,27-23,15-18,23-27,18x9,27-23,9-14,17-22,14-10,21-25,10-7,25-30,7-3;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13357;draw;10-14,23-19,14-18,22x15,11x18,19-15,12-16,24-20,16-19,27-23,18x27,32x23x16,8-11,15x8,3x12x19,20-16,7-11,16x7,2x11,31-27,9-14,25-22,6-10,29-25,5-9,27-24,11-15,26-23,19x26,30x23,4-8,24-19,15x24,28x19,8-11,22-18,9-13,18x9,11-15,9-6,15x24,6-2,10-14,2-7,24-27,7-11,27-31,11-15,31-26,15-18,26x19,18x9,19-23,25-22,23-26,9-5;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13358;draw;10-14,24-19,6-10,28-24,11-15,22-18,15x22,25x18,9-13,18x9,5x14,29-25,8-11,25-22,11-15,23-18,14x23,27x18x11,7x16x23,26x19,4-8,32-27,8-11,27-23,2-7,30-26,1-5,22-18,5-9,26-22,10-15,19x10,7x14,24-19,3-8,19-15,11-16,15-11,8x15,18x11,16-19,23x16,12x19,11-7,19-23,7-2,23-26,22-18;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13359;draw;10-14,24-19,7-10,28-24,11-16,24-20,9-13,20x11,8x15x24,27x20,5-9,23-19,4-8,26-23,8-11,30-26,2-7,32-28,1-5,22-18,14-17,21x14,10x17,26-22,17x26,31x22,6-10,25-21,10-15,19x10,7x14,28-24,14-17,21x14,11-15,18x11,9x18x27,11-8,27-32,8-4,32-28,24-19,28-32,4-8,32-27,22-18,13-17,18-14,27-24,19-15,12-16;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13360;draw;10-14,24-19,7-10,22-18,11-16,26-22,8-11,22-17,10-15,19x10,6x15x22,25x18,2-6,17x10,6x15x22,30-25,22-26,31x22,11-15,23-18,3-8,18x11,8x15,22-18,15x22,25x18,16-19,18-15,9-14,29-25,5-9,15-10,19-23,27x18,14x23,25-22,23-26,22-17,26-31,17-13,9-14,13-9,31-26,9-6,26-22,6-2,4-8,10-7,14-18,32-27,22-26,7-3,18-22,3-7,22-25,7-10,8-11,2-6,11-15,10x19,1x10,21-17,25-30,17-13,26-22,27-24,10-14,19-16;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13361;draw;10-14,24-19,11-16,28-24,16-20,22-18,8-11,26-22,7-10,22-17,9-13,18x9,13x22,25x18,5x14,18x9,6x13,29-25,2-6,30-26,3-7,26-22,11-16,22-18,13-17,21x14,10x17,25-21,6-10,21x14,10x17,18-15,17-22,15-11,7-10,11-7,10-14,7-2,14-17,32-28,17-21,19-15,21-25,15-10,25-30,10-7,30-25,23-18,25-30,7-3,22-25,18-15,25-29,15-11,29-25,3-7,1-5,7-10,5-9,2-6,9-13,6-9,13-17,10-14,17-22,9-13;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13362;draw;10-14,24-19,11-16,22-17,14-18,23x14,9x18,19-15,18-23,27x18,7-10,15-11,8x15x22,25x18,10-14,18x9,6x13x22,26x17,1-6,29-25,4-8,25-22,8-11,22-18,16-19,17-14,3-7,31-27,11-15,18x11,7x16,30-26,2-7,26-22,6-9,22-18,16-20,18-15,9x18,27-24;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13363;white_win;10-14,24-20,6-10,22-18,11-15,18x11,8x15,28-24,4-8,23-19,8-11,25-22,14-18,29-25,9-14,26-23,2-6,31-26,6-9,32-28,9-13,21-17,14x21,23x14,10x17,19x10,7x14,24-19,1-6,27-23,6-10,19-16,12x19,23x16x7,10-15,28-24,3x10,20-16,5-9,16-12,14-18,24-19,15x24,22x15x6,9-14,25-22,24-27,6-2,27-31,12-8,14-18,22x15,31x22,8-3;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13364;black_win;10-14,24-20,6-10,22-18,11-16,20x11,8x15x22,25x18,12-16,28-24,16-20,24-19,4-8,29-25,8-12,25-22,1-6,27-24,20x27,31x24,7-11,24-20,3-7,19-16,12x19,23x16,14x23,26x19,9-13,22-18,6-9,30-26,9-14,18x9,5x14,26-23,13-17,16-12,17-22,12-8,11-15,32-28,15x24,28x19,7-11,19-16,11-15,16-11,22-26,8-3,26-31,11-8,31-26,8-4,26x19,4-8,2-7,8-12,15-18,20-16,18-22,3-8,19-15,8-11,15x8,12x3,22-25,3-8,14-17,21x14,10x17,8-11,7-10,11-7,10-14,7-10,25-30;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13365;white_win;10-14,24-20,6-10,22-18,10-15,28-24,15x22,25x18,7-10,32-28,3-7,24-19,1-6,26-22,9-13,18x9,5x14,22-18,6-9,18-15,11x18,19-16,12x19x26,31x22x15x6,14-18,6-1,7-10,1-5,10-14,28-24,8-11,24-19,18-22,21-17,14x21,5x14;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13366;white_win;10-14,24-20,11-16,20x11,8x15,22-18,15x22,25x18,4-8,29-25,8-11,25-22,7-10,28-24,9-13,18x9,5x14,22-18,1-5,18x9,5x14,26-22,3-7,22-18,13-17,18x9,6x13,21x14,10x17,23-18,7-10,18-14,11-15,14x7,2x11,27-23,17-22,23-19,15-18,19-15,11-16,15-10,13-17,10-6,17-21,6-2,22-25,2-7;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13367;draw;10-14,24-20,14-18,23x14,9x18,22x15,11x18,21-17,7-10,17-13,8-11,26-23,10-14,28-24,11-15,32-28,4-8,24-19,15x24,28x19,3-7,31-26,7-11,19-16,12x19,23x16x7,2x11,26-22,14-17,22x15,11x18,20-16,8-12,16-11,12-16,11-7,17-22,7-2,16-19,2x9,5x14,27-23,18x27,25x18x9,27-31,29-25,31-27,25-22,27-23,30-25,19-24,25-21,24-27,21-17,27-31,17-14,31-26,22-17,23-18,9-5;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13368;draw;10-14,24-20,14-18,23x14,9x18,22x15,11x18,21-17,8-11,17-13,7-10,25-21,10-14,29-25,3-7,28-24,11-15,26-23,6-10,30-26,1-6,32-28,4-8,24-19,15x24,28x19,7-11,19-15,10x19,23x16x7,2x11,26-22,11-15,27-23,18x27,31x24,8-11,22-17,14-18,17-14,18-22,25x18,15x22,24-19,22-26,20-16,11x20,19-15,26-31,14-10;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13369;draw;10-14,24-20,14-18,23x14,9x18,22x15,11x18,21-17,7-10,17-13,8-11,25-21,10-14,29-25,3-7,26-23,11-15,30-26,12-16,20x11,7x16,28-24,15-19,24x15,6-9,13x6,1x10x19,26-22,19x26,22x15,26-30,31-26,30x23,27x18x9,5x14,25-22;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13370;draw;10-14,24-20,14-18,23x14,9x18,22x15,11x18,21-17,12-16,20x11,8x15,28-24,4-8,17-13,5-9,24-20,9-14,26-23,8-12,25-21,7-11,29-25,3-7,30-26,11-16,20x11,7x16,26-22,15-19,22x15,19x26,31x22,6-9,13x6,1x10x19;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13371;white_win;10-14,24-20,14-18,23x14,9x18,22x15,11x18,21-17,8-11,17-13,7-10,25-21,10-14,29-25,3-7,28-24,6-10,26-22,11-15,13-9,4-8,32-28,7-11,24-19,15x24,22x15x6,1x10,28x19,11-15,27-24,8-11,30-26,14-18,31-27,5x14,26-22,2-6,22-17,6-9,20-16,11x20,17-13,18-23,27x18x11,20x27,13x6,27-31,6-2,31-27,2-6,27-23,6x15,23x16x7,15-10;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13372;white_win;10-15,21-17,6-10,17-14,9x18,23x14,10x17,22x13,12-16,24-20,16-19,25-22,8-12,27-24,4-8,32-27,2-6,29-25,5-9,25-21,9-14,22-17,7-10,27-23,3-7,23x16,12x19,31-27,8-12,27-23,1-5,23x16,12x19,26-23,19x26,30x23;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13373;white_win;10-15,21-17,6-10,17-14,9x18,23x14,10x17,22x13,1-6,26-23,11-16,24-19,15x24,28x19,8-11,25-22,7-10,29-25,3-7,22-18,16-20,25-22,11-15,18x11,7x16,22-18,4-8,18-15,5-9,30-25,9-14,25-21,2-7,15-11,8x15x24,23-19,16x23,27x18x9x2;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13374;white_win;10-15,21-17,11-16,22-18,15x22,25x18,9-14,17x10,6x15x22,26x17,8-11,23-18,16-20,29-25,11-16,25-21,4-8,17-14,1-6,30-26,6-9,26-23,2-6,24-19,6-10,21-17,8-11,17-13,10x17,13x6,17-22,6-2,7-10,18-15,11x18,23x14x7,16x23,27x18,3x10,2-6,10-14,18x9,5x14,6-10,14-17,10-14,17-21,14-17,22-25,17-22,25-29,22-26,29-25,31-27;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13375;white_win;10-15,21-17,11-16,17-13,16-20,25-21,8-11,29-25,7-10,22-17,4-8,25-22,9-14,24-19,15x24,28x19,11-16,19-15,10x19,17x10,6x15,13-9,5x14,23-18,14x23,27x18x11x4,2-7,4-8,19-23,26x19,16x23,22-17,20-24,17-14,23-27,32x23,24-28,21-17,28-32,30-25,32-28,25-21,28-32,14-10,7x14,17x10,12-16,8-11,16-20,23-18;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13376;black_win;10-15,22-17,6-10,23-19,1-6,17-13,11-16,25-22,16x23,26x19,7-11,29-25,11-16,22-17,16x23,27x18x11,8x15,24-19,15x24,28x19,4-8,30-26,8-11,26-23,3-7,31-26,11-15,19-16,12x19,23x16,7-11,16x7,2x11,26-23,11-16,25-22,15-19,23-18,19-23,32-28,16-20;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13377;draw;10-15,22-17,7-10,25-22,9-14,24-20,3-7,29-25,5-9,17-13,11-16,20x11,7x16,23-19,15x24,28x19,16x23,26x19,8-11,30-26,11-15,22-17,15x24,27x20,2-7,26-23,7-11,23-19,4-8,32-28,11-15,20-16,15x24,28x19,10-15,19x10,12x19,10-7,14-18,7-3,8-12,17-14,1-5,31-26,19-24,26-22,24-27,22x15,9x18,3-7,27-31,21-17,31-26,25-21,26-23,15-11,18-22,11-8,12-16,8-3,23-18,3-8,16-20,8-11,20-24,7-2,6-10,2-7,18-14,11-16,24-27,16-11,27-31,7-2,14-18,2-6,10-15,6-10,15-19,10-15,19-23;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13378;draw;10-15,22-17,7-10,17-14,10x17,21x14,9x18,23x14,3-7,26-23,11-16,24-19,15x24,28x19,6-9,31-26,9x18,23x14,16x23,26x19,8-11,25-22,1-6,29-25,6-10,30-26,10x17,22x13,7-10,27-23,4-8,25-21,11-15,19-16,12x19,23x16,8-11,16x7,2x11,26-22;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13379;white_win;10-15,22-17,9-13,17-14,15-18,24-19,6-9,26-22,1-6,22x15,11x18,28-24,6-10,31-26,10x17,21x14,8-11,24-20,11-16,20x11,7x16,26-22,3-7,22x15,9x18,23x14,16x23,27x18,2-6,25-22,7-11,15x8,4x11,29-25;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13380;black_win;10-15,22-17,9-13,17-14,11-16,23-18,15x22,25x18,8-11,24-20,6-9,28-24,11-15,18x11,9x18,29-25,7-10,26-23,10-15,23x14,16-19,25-22,19x28,30-26,12-16,27-24,2-6,14-10,16-19,11-7,6-9,7-2,9-14,2-7,14-17,21x14,1-6,10x1,3x10x17,31-27,4-8,1-6,5-9,20-16,8-12,6-1,17-21,1-5,9-14,27-23,21-25,5-9,14-18,23x14,25-30,14-10,30x23;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13381;draw;10-15,22-17,15-19,24x15,11x18,23x14,9x18,26-23,6-9,23x14,9x18,30-26,5-9,26-23,9-14,17x10,7x14,25-22,18x25,29x22,8-11,28-24,3-7,22-17,7-10,31-26,4-8,26-22,11-16,23-19,16x23,27x18x9,1-5,32-27,5x14,27-23,8-11,22-18,12-16,18x9,16-20,24-19,11-15,19-16,20-24,17-13,24-27,9-6,2x9,13x6,27-31,6-2;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13382;white_win;10-15,23-18,9-13,27-23,7-10,32-27,3-7,18-14,10x17,21x14,15-18,22x15,11x18,26-22,7-11,22x15,11x18,14-10,6x15,23x14,2-7,25-22,1-6,22-17;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13383;white_win;10-15,23-18,9-14,18x9,5x14,26-23,15-18,22x15,11x18,21-17,14x21,23x14,12-16,25-22,8-11,29-25,4-8,22-18,6-10,14-9,16-20,9-5,2-6,25-22,6-9,24-19,9-13,27-24,20x27,32x23,8-12,28-24,11-16,18-15,16-20,15x6,1x10,22-18,20x27,31x24,13-17,5-1,17-22,24-20,22-25,1-6;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13384;draw;10-15,23-18,9-14,18x9,5x14,24-20,15-19,22-17,7-10,25-22,11-15,29-25,8-11,27-24,1-5,17-13,3-7,22-17,14-18,17-14,10x17,21x14,18-23,13-9,6x13,25-22,23-27,32x23x16,12x19,30-25,2-6,25-21,6-9,14-10,7x14,22-17,13x22,26x17x10,19-23,10-7,15-18,24-19,18-22,7-2,22-25,2-7,25-29,7x16,29-25,19-15,4-8,15-10,9-13,16-12,8-11,12-16,11-15,10-7,15-18,7-2,18-22,2-7,23-26,16-19,26-30,20-16,5-9,16-12,9-14,7-10,30-26,10x17,26-30,17x26,30x23x16,12-8,16-11,8-3,25-22,28-24,22-18,31-26,11-16,3-8,16-19;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13385;draw;10-15,24-20,6-10,21-17,9-13,17-14,10x17,25-21,1-6,21x14,15-18,22x15,11x18,28-24,8-11,29-25,3-8,26-22,6-9,22x15,11x18,24-19,13-17,19-16,12x19x26,31x22x13x6,2x9,20-16,8-12,16-11,7x16,14-10,9-14,10-7,16-19,7-2,12-16,2-6,16-20,25-21,4-8,6-9,8-12,27-23,19x26,30x23,18x27,32x23,14-18,23x14,12-16;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13386;draw;10-15,24-20,6-10,28-24,1-6,23-18,15-19,24x15,10x19,21-17,9-13,18-15,11x18,22x15,13x22,25x18,7-11,26-22,2-7,22-17,7-10,30-26,5-9,32-28,19-23,26x19,9-13,17-14,10x17,18-14,11x18,27-24,18-22,14-9,8-11,9x2,22-26,31x22,17x26,19-16,12x19,24x15x8,4x11,28-24,26-31,24-19,31-27,19-16,27-31,16x7,3x10;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13387;black_win;10-15,24-20,6-10,28-24,1-6,23-19,15-18,22x15,11x18,21-17,9-13,26-23,13x22,23x14,10x17,25x18,8-11,19-15,3-8,24-19,5-9,31-26,6-10,15x6,11-16;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13388;white_win;10-15,24-20,6-10,28-24,1-6,23-19,11-16,20x11,7x16x23,26x19,8-11,22-17,3-8,25-22,11-16,31-26,16x23,26x19,2-7,30-25,7-11,17-13,11-16,27-23,16-20,32-27,8-11,22-18,15x22,25x18,4-8,21-17,11-16,29-25,8-11,25-21;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13389;draw;10-15,24-20,7-10,28-24,3-7,23-19,9-14,26-23,5-9,22-17,1-5,30-26,9-13,32-28,13x22,25x18x9,5x14,19-16,12x19,23x16,8-12,27-23,12x19,23x16,15-18,16-12,18-23,26x19,11-16,20x11,7x16x23,24-19,6-9,19-16,2-7,28-24,9-13,24-20,23-26,31x22,14-17,21x14,10x17x26,16-11,7x16,20x11;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13390;draw;10-15,24-20,7-10,28-24,3-7,23-19,9-14,22-17,5-9,26-23,1-5,17-13,15-18,31-26,11-16,20x11,8x15,26-22,4-8,22-17,8-11,25-22,18x25,29x22,11-16,22-18,15x22,19-15,10x19x28,17x10x3,22-26,23-19,16x23,27x18,26-31,21-17,6-10,13x6,2x9,3-7,9-14,18x9,5x14x21,7x14,12-16,14-18,16-19,18-15,19-23,15-19,31-26,19-24,26-31;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13391;draw;10-15,24-20,15-19,23x16,12x19,22-18,9-14,18x9,5x14,25-22,11-15,22-17,6-10,29-25,8-11,17-13,2-6,25-22,4-8,22-17,8-12,27-24,14-18,17-14,10x17,21x14,1-5,32-27,12-16,26-23,19x26,30x23,16-19,23x16,18-23,27x18,15x22,24-19,22-25,31-27,25-30,27-24,30-26,16-12,6-10,14-9,5x14,13-9,14-17,12-8,3x12,19-16,12x19,24x15x8;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13392;white_win;10-15,24-20,15-19,23x16,12x19,22-18,9-14,18x9,5x14,25-22,11-15,22-17,6-10,29-25,8-11,25-22,4-8,26-23,19x26,30x23,8-12,27-24,1-5,31-26,3-8,24-19,15x24,28x19,5-9,20-16,11x20,19-15,10x19,23x16,12x19;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13393;draw;10-15,21-17,7-10,17-14,10x17,22x13,11-16,24-20,16-19,23x16,12x19,20-16,8-12,27-24,15-18,24x15,12x19,15-11,3-8,26-23,19x26,31x22x15,9-14,13-9,6x13,32-27,14-18,25-22,18x25,29x22,13-17,22x13,5-9,13x6,1x10x19,30-26,8x15,27-23,4-8,23x16,8-11;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13394;white_win;10-15,21-17,7-10,17-14,10x17,22x13,11-16,23-19,16x23,26x19x10,6x15,13x6,1x10,25-22,12-16,29-25,16-19,25-21,10-14,22-17,2-7,17x10,7x14,27-23,19x26,31x22,3-7,22-17,7-10,30-26,14-18,17-14,10x17,21x14,8-11,14-10,11-16,10-7,16-19,7-3,5-9,3-7,9-13,7-11,13-17,11-16,18-22,16x23,22x31,32-27;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13395;white_win;10-15,21-17,7-10,17-14,10x17,22x13,11-16,23-19,16x23,26x19x10,6x15,13x6,1x10,25-22,12-16,27-23,16-20,24-19,15x24,28x19,8-11,19-16,2-7,22-17,4-8,17-13,11-15,29-25,8-11,16-12,11-16,25-21,20-24,30-26,10-14,13-9,16-20,9-6,24-27,31x24,20x27,6-2,7-11,2-6,11-16,6-9,15-18,9-6,16-20,23-19,20-24,32x23,18x27,26-22,27-31,6-10;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13396;white_win;10-15,21-17,7-10,17-14,10x17,22x13,11-16,23-19,16x23,26x19x10,6x15,13x6,1x10,25-22,12-16,29-25,16-19,25-21,10-14,22-17,2-7,17x10,7x14,27-23,19x26,31x22,3-7,22-17,7-10,24-20,8-12,28-24,4-8,30-26,14-18,17-14,10x17,21x14,8-11,14-10,5-9,10-7,9-14,7-2,12-16,2-7,14-17,26-23,18x27,32x23;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13397;draw;10-15,23-18,11-16,18x11,8x15,26-23,16-19,23x16,12x19,22-18,15x22,24x15,4-8,25x18,9-14,18x9,5x14,28-24,7-11,24-19,11x18,29-25,6-9,19-15,1-6,27-24,2-7,31-26,7-11,26-22,9-13,24-19,13-17,22x13,18-23,13-9,6x13,15-10,11-15,25-22,15x24,22-18,24-27,18x9,27-31,10-6,8-11,6-2,11-15,2-6,23-26,30x23,31-26;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13398;draw;10-15,23-18,11-16,18x11,8x15,21-17,16-20,17-14,9x18,24-19,15x24,28x19,4-8,22x15,5-9,25-22,9-14,29-25,7-11,26-23,11x18,22x15,14-17,31-26,17-21,25-22,3-7,22-18,7-10,26-22,12-16;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13399;white_win;11-15,21-17,8-11,17-13,9-14,22-18,15x22,25x18x9,5x14,29-25,11-15,24-20,4-8,25-22,14-18,23x14,10x17,27-23,8-11,32-27,7-10,27-24,3-7,23-18,1-5,31-27,17-21,27-23,5-9,24-19,15x24,28x19,11-16,20x11,7x16,18-15,16-20,15-11,20-24,22-17,24-28,19-16,12x19,23x16,28-32,16-12,32-27,12-8,27-31,26-22,31-27,8-3,27-24,11-7,2x11,3-7,10-15,7x16,24-27,16-11,15-19,11-15,19-24,22-18,24-28,15-11,28-32,18-15;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13400;black_win;11-15,21-17,9-14,17-13,15-19,24x15,10x19,23x16,12x19,25-21,8-11,22-17,6-10,27-23,4-8,23x16,11x20,29-25,7-11,26-23,11-15,25-22,8-11,13-9,11-16,17-13,14-18,23x14x7,5x14,22-17,3x10,13-9,15-18,17-13,10-15,30-26,2-7,9-5,7-11,31-27,15-19,21-17,14x21,13-9,18-23,27x18,21-25;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13401;draw;11-15,21-17,15-19,24x15,10x19,23x16,12x19,22-18,7-10,25-21,9-14,18x9,5x14,27-24,2-7,24x15,10x19,17x10,7x14,29-25,8-11,25-22,4-8,22-17,6-10,32-27,11-15,17-13,1-6,27-24,8-11,31-27,11-16,21-17,14x21,24-20,15-18,20x11,21-25,30x21,10-14,27-24,18-23,24x15,23x30,11-8,3x12,15-11,6-10,11-8,30-26,8-3,26-23,3-7,23-19,7-11,19-23,13-9,14-18,9-6,18-22,6-2,10-14,2-6,23-18,6-9,22-25,9-13,18-22;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13402;draw;11-15,21-17,15-19,24x15,10x19,23x16,12x19,17-14,9x18,22x15,7-11,26-22,11x18,22x15,5-9,25-22,9-14,29-25,8-12,22-18,14x23,27x18,12-16,25-22,3-7,31-27,19-23,15-10,6x15,18x11,16-19,27x18,7x16,18-15,19-23,15-11,1-6,28-24,16-20,24-19,20-24,19-15,24-27,22-18,27-31,11-8,4x11,15x8,6-10,8-3,31-26;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13403;draw;11-15,21-17,15-19,24x15,10x19,23x16,12x19,22-18,7-10,17-14,10x17,25-22,8-11,22x13,9-14,18x9,5x14,27-23,2-7,23x16,11x20,29-25,4-8,25-22,8-11,31-27,11-15,22-17,14x21,30-25,21x30,28-24,30x23,27x18x11x2,20x27,32x23,1-5,2x9,5x14,13-9,3-7,9-6,7-10,6-2,10-15,2-7,15-18,23-19,14-17;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13404;draw;11-15,21-17,15-19,24x15,10x19,23x16,12x19,27-24,7-10,24x15,10x19,32-27,3-7,22-18,6-10,25-21,1-6,17-14,10x17,21x14,8-11,27-24,19-23,26x19,6-10,29-25,10x17,25-21,9-14,18x9,5x14,30-26,4-8,24-20,8-12,19-16,12x19,26-23;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13405;black_win;11-15,21-17,15-19,24x15,10x19,23x16,12x19,22-18,7-10,18-15,9-13,27-24,13x22,25x18,5-9,29-25,10-14,31-27,14x23,27x18,1-5,25-21,9-14,18x9,5x14,26-22,14-18,22-17,3-7,17-13,18-23,21-17,7-11,17-14,11x18,24x15,23-26,30x23,18x27,32x23,6-10;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13406;black_win;11-15,21-17,15-19,24x15,10x19,23x16,12x19,27-24,7-10,24x15,10x19,32-27,3-7,22-18,6-10,25-21,10-15,18x11,8x15,27-23,4-8,23x16,8-12,17-13,12x19,13x6,1x10,31-27,5-9,21-17,7-11,17-13,19-23,13x6,2x9,27x18;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13407;black_win;11-15,21-17,15-19,24x15,10x19,23x16,12x19,27-24,7-10,24x15,10x19,32-27,3-7,22-18,6-10,25-21,1-6,17-14,10x17,21x14,6-10,27-24,10x17,24x15,17-21,29-25,8-11,15x8,4x11,25-22,7-10,22-17,9-14,18x9,5x14,26-23,11-15,17-13,15-18,23-19,18-22,13-9,22-25,9-5,25-29,5-1,29-25,1-5,25-22,5-9,14-18,9-13,18-23,19-16,22-18,13-17,18-15,16-12,2-7,12-8,7-11,17-22,11-16,22-26,16-19,26-22,10-14,8-3,14-18,22-17,18-22,17x26,21-25,30x21,23x30,3-7,30-25,21-17,19-23,17-13,25-22,28-24,23-26,24-20,26-30,13-9,30-26,9-5,26-23,5-1,22-18,1-6,23-27,31x24,15-19;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13408;black_win;11-15,22-17,8-11,23-19,3-8,17-13,11-16,24-20,15x24,20x11,8x15,27x20,4-8,25-22,15-19,29-25,8-11,22-18,9-14,18x9,5x14,25-22,11-15,22-17,7-11,26-23,19x26,30x23,15-18,31-26,18x27,32x23,11-15,20-16,12x19,23x16,14-18,16-11,15-19,17-14,10x17,21x14,1-5,14-10,6x15,11-8,5-9,13x6,2x9,8-3,9-13,3-7,18-22,26x17,13x22,7-11,15-18,11-15,19-23,28-24,23-27,24-20,18-23;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13409;black_win;11-15,22-17,8-11,25-22,9-14,17-13,11-16,29-25,16-20,24-19,15x24,28x19,4-8,22-18,8-11,18x9,5x14,19-16,12x19,23x16,10-15,25-22,14-18,30-25,6-10,21-17,1-5,26-23,3-8,23x14,8-12,32-28,12x19,22-18,15x22x29,27-24,20x27,31x24x15x8,29-25,8-3,25-22,3-8,22-26,8-3,26-23,3-8,23-19,8-12,19-15,12-8,2-6,8-3,15-18,3-8,18x9;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13410;draw;11-15,22-17,15-18,23x14,9x18,26-23,6-9,23x14,9x18,30-26,8-11,17-14,10x17,21x14,11-15,24-20,4-8,28-24,8-11,25-21,1-6,26-23,6-9,14-10,7x14,23-19,9-13,19x10,13-17,24-19,17-22,32-28,11-15,20-16,15x24,28x19,5-9,10-6,18-23,27x18,14x23,6-1,9-13,1-5,2-7,5-9,13-17,21x14,22-26,31x22,7-11,16x7,3x10x17x26;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13411;white_win;11-15,22-17,15-18,23x14,9x18,26-23,6-9,23x14,9x18,30-26,1-6,26-23,6-9,23x14,9x18,31-26,8-11,26-23,2-6,23x14,6-9,24-19,9x18,17-14,10x17,21x14,7-10,14x7,3x10,25-22,18x25,29x22,10-14,28-24,11-16,24-20,16x23,27x18x9,5x14,32-27,4-8,27-23,8-11,23-19;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
13412;black_win;11-15,22-17,15-19,24x15,10x19,23x16,12x19,25-22,8-11,27-23,11-16,32-27,4-8,17-13,9-14,22-18,5-9,27-24,7-10,24x15,10x19,29-25,8-12,18-15,16-20,23x16,12x19,15-11,14-18,26-23,18x27,31x24x15,9-14,11-8,3x12,15-11,14-18,11-8,18-23,8-4,23-27,4-8,27-31,8-11,31-27,21-17,27-23,25-22,20-24,28x19,23x16x7;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
